"date","amount","type","contra_account_name","message_for_recipient","ks","vs","ss","note"
"05.04.2021",-1209.84,"Karetní transakce","","Nákup: FACEBK *Y8PSV2PRB2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 4.4.2021, částka  1209.84 CZK",NA,8267,NA,"Nákup: FACEBK *Y8PSV2PRB2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 4.4.2021, částka  1209.84 CZK"
"01.04.2021",-32000,"Okamžitá odchozí platba","","753/2021, cen:mo, proplaceni-pr-manazer-202103, karolinasadilkova",NA,20210007,NA,"FO 753/2021, cen:mo, proplaceni-pr-manazer-202103, karolinasadilkova"
"01.04.2021",-50000.11,"Platba cizoměnová či zahraniční","","FO 750/2021 - EURO - Odmena Jakub S
		uster",NA,20210102,NA,"FO 750/2021 - EURO - Odměna Jakub Šuster"
"01.04.2021",-15000,"Bezhotovostní platba","","pp#15515 FO 759/2021, cen:mo, proplaceni-strategie-a-sprava-instagramoveho-profilu-202103, jaromirhorky",NA,20210401,NA,"pp#15515 FO 759/2021, cen:mo, proplaceni-strategie-a-sprava-instagramoveho-profilu-202103, jaromirhorky"
"01.04.2021",-13333,"Bezhotovostní platba","","pp#15514 FO 758/2021, cen:vs, pr-podpora-kampane, eva-marinicova",NA,20210001,42021,"pp#15514 FO 758/2021, cen:vs, pr-podpora-kampane, eva-marinicova"
"01.04.2021",-40000,"Bezhotovostní platba","","pp#15513 FO 757/2021, cen:mo, proplaceni-vedouci-odpovidacu-202104, michalzachar",NA,60042021,NA,"pp#15513 FO 757/2021, cen:mo, proplaceni-vedouci-odpovidacu-202104, michalzachar"
"01.04.2021",-57500,"Bezhotovostní platba","","pp#15512 FO 756/2021, cen:mo, proplaceni-social-media-manager-202103, janvrobel",NA,90,NA,"pp#15512 FO 756/2021, cen:mo, proplaceni-social-media-manager-202103, janvrobel"
"01.04.2021",-43500,"Bezhotovostní platba","","pp#15510 FO 754/2021, cen:mo, proplaceni-sefredaktor-piratskych-listu-a-pr-spojka-pro-pardubicky-a-liberecky-kraj-202103, michalchalupa",NA,202104,NA,"pp#15510 FO 754/2021, cen:mo, proplaceni-sefredaktor-piratskych-listu-a-pr-spojka-pro-pardubicky-a-liberecky-kraj-202103, michalchalupa"
"01.04.2021",-2400.23,"Platba převodem uvnitř banky","","pp#15507 FO 751/2021, pha_praha3:p, propagace-pirati-praha-3-na-fb-brezen-2021, facebook-ireland-ltd",NA,7512021,NA,"pp#15507 FO 751/2021, pha_praha3:p, propagace-pirati-praha-3-na-fb-brezen-2021, facebook-ireland-ltd"
"01.04.2021",-277777.78,"Bezhotovostní platba","","pp#15498 FO 743/2021, cen:vs, marketingove-sluzby-v-ramci-predvolebni-kampane-stran-pirati-a-starostove-a-nezavisli, beefbrothers-sro",NA,2821,42021,"pp#15498 FO 743/2021, cen:vs, marketingove-sluzby-v-ramci-predvolebni-kampane-stran-pirati-a-starostove-a-nezavisli, beefbrothers-sro"
"01.04.2021",-28708,"Bezhotovostní platba","","pp#15496 FO 741/2021, cen:psp_klub, proplaceni-poslanecky-klub-politicke-analyzy-a-vedeni-tymu-analytiku-202106, petrfojtik",NA,20210007,NA,"pp#15496 FO 741/2021, cen:psp_klub, proplaceni-poslanecky-klub-politicke-analyzy-a-vedeni-tymu-analytiku-202106, petrfojtik"
"01.04.2021",-24200,"Bezhotovostní platba","","pp#15424 FO 678/2021, cen:vs, ucast-ve-vyberovem-rizeni-na-kreativni-agenturu-3-misto, konektor-social-sro",NA,20210066,42021,"pp#15424 FO 678/2021, cen:vs, ucast-ve-vyberovem-rizeni-na-kreativni-agenturu-3-misto, konektor-social-sro"
"30.03.2021",-40000,"Bezhotovostní platba","","pp#15467 FO 713/2021, cen:vs, odmena-za-ucast-ve-vyberovem-rizeni-na-ideamakera-volebni-kampane, radek-antl",NA,20210017,42021,"pp#15467 FO 713/2021, cen:vs, odmena-za-ucast-ve-vyberovem-rizeni-na-ideamakera-volebni-kampane, radek-antl"
"30.03.2021",-1546.34,"Bezhotovostní platba","","pp#15458 FO 704/2021, ulk:p, online-na-facebooku-2021-0304, vratislav-filipek",NA,7042021,42021,"pp#15458 FO 704/2021, ulk:p, online-na-facebooku-2021-0304, vratislav-filipek"
"30.03.2021",-500,"Bezhotovostní platba","","pp#15455 FO 701/2021, ulk:p, spravni-poplatek-trojnozka-unl, statutarni-mesto-usti-nad-labem",NA,11701,42021,"pp#15455 FO 701/2021, ulk:p, spravni-poplatek-trojnozka-unl, statutarni-mesto-usti-nad-labem"
"30.03.2021",-4779.5,"Bezhotovostní platba","","pp#15442 FO 696/2021, ulk:p, online-na-facebooku-2021-0303, vratislav-filipek",NA,6962021,42021,"pp#15442 FO 696/2021, ulk:p, online-na-facebooku-2021-0303, vratislav-filipek"
"30.03.2021",-4779.5,"Bezhotovostní platba","","pp#15422 FO 676/2021, ulk:p, online-na-facebooku-2021-0302, vratislav-filipek",NA,6762021,42021,"pp#15422 FO 676/2021, ulk:p, online-na-facebooku-2021-0302, vratislav-filipek"
"30.03.2021",-4590.78,"Karetní transakce","","Nákup: FACEBK *HTEH63T9Q2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 29.3.2021, částka  4590.78 CZK",NA,8267,NA,"Nákup: FACEBK *HTEH63T9Q2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 29.3.2021, částka  4590.78 CZK"
"30.03.2021",-17975.18,"Karetní transakce","","Nákup: FACEBK *F5T683PVF2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 29.3.2021, částka  17975.18 CZK",NA,8267,NA,"Nákup: FACEBK *F5T683PVF2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 29.3.2021, částka  17975.18 CZK"
"28.03.2021",-5000,"Bezhotovostní platba","","pp#15449 FO 698/2021, cen:vs, graficke-prace-seniori-na-palube-brezen-2021, jakub-suva",NA,20210311,42021,"pp#15449 FO 698/2021, cen:vs, graficke-prace-seniori-na-palube-brezen-2021, jakub-suva"
"28.03.2021",-1000,"Bezhotovostní platba","","pp#15434 FO 688/2021, cen:mo, administrativni-vypomoc-mo-brezen, jitka-pastykova",NA,6,NA,"pp#15434 FO 688/2021, cen:mo, administrativni-vypomoc-mo-brezen, jitka-pastykova"
"28.03.2021",-5710,"Platba převodem uvnitř banky","","pp#15398 FO 653/2021, pha:p, zalohova-faktura-provozni-vydaje-merche, 1piratska-sro",NA,2017004356,NA,"pp#15398 FO 653/2021, pha:p, zalohova-faktura-provozni-vydaje-merche, 1piratska-sro"
"28.03.2021",-1000,"Bezhotovostní platba","","pp#15111 FO 388/2021, cen:mo, administrativni-vypomoc-mo-leden, jitka-pastykova",NA,2,NA,"pp#15111 FO 388/2021, cen:mo, administrativni-vypomoc-mo-leden, jitka-pastykova"
"27.03.2021",-3000,"Karetní transakce","","Nákup: FACEBK *WFHGK3XVJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 26.3.2021, částka  3000.00 CZK",NA,8267,NA,"Nákup: FACEBK *WFHGK3XVJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 26.3.2021, částka  3000.00 CZK"
"25.03.2021",100000,"Okamžitá příchozí platba","MUDr. Zdeněk Malý","Volby do sněmovny 2021 Podpora",NA,NA,NA,"MUDr. Zdeněk Malý"
"25.03.2021",-9317,"Okamžitá odchozí platba","","pp#15456 FO 702/2021, pak:p, pronajem-a-produkce-outdoor-reklamy-pak, confidence-media-sro",NA,2120044,42021,"pp#15456 FO 702/2021, pak:p, pronajem-a-produkce-outdoor-reklamy-pak, confidence-media-sro"
"24.03.2021",-99,"Poplatek - platební karta","","Založení karty, číslo bylo přiděleno",NA,6835,NA,"Založení karty, číslo bylo přiděleno"
"24.03.2021",-99,"Poplatek - platební karta","","Založení karty, číslo bylo přiděleno",NA,8982,NA,"Založení karty, číslo bylo přiděleno"
"24.03.2021",-2326.13,"Karetní transakce","","Nákup: FACEBK *ATWYC2BPY2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 23.3.2021, částka  2326.13 CZK",NA,8267,NA,"Nákup: FACEBK *ATWYC2BPY2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 23.3.2021, částka  2326.13 CZK"
"23.03.2021",-3000,"Okamžitá odchozí platba","","pp#15178 FO 453/2021, msk:p, 2021-medialni-tym-msk-video-piratska-lavicka, dusan-griger",NA,2021004,NA,"pp#15178 FO 453/2021, msk:p, 2021-medialni-tym-msk-video-piratska-lavicka, dusan-griger"
"23.03.2021",-14000,"Okamžitá odchozí platba","","pp#15410 FO 664/2021, stc:p, kurz-retoriky, marketa-mrazikova",NA,202102,NA,"pp#15410 FO 664/2021, stc:p, kurz-retoriky, marketa-mrazikova"
"23.03.2021",-20000,"Okamžitá odchozí platba","","pp#15415 FO 669/2021, msk:p, proplaceni-vedouci-mo-msk-202102, zuzanaklusova",NA,202106,NA,"pp#15415 FO 669/2021, msk:p, proplaceni-vedouci-mo-msk-202102, zuzanaklusova"
"23.03.2021",-1571.26,"Okamžitá odchozí platba","","pp#15419 FO 673/2021, msk:p, 2021-medialni-tym-msk-facebook-reklama-brezen, jakub-dedek",NA,6732021,NA,"pp#15419 FO 673/2021, msk:p, 2021-medialni-tym-msk-facebook-reklama-brezen, jakub-dedek"
"23.03.2021",-15000,"Okamžitá odchozí platba","","pp#15404 FO 659/2021, cen:vv, koordinace-projektu-senior-holzer, jakub-holzer",NA,202102,NA,"pp#15404 FO 659/2021, cen:vv, koordinace-projektu-senior-holzer, jakub-holzer"
"23.03.2021",-15000,"Okamžitá odchozí platba","","pp#15310 FO 580/2021, cen:vv, koordinace-projektu-senior-chudova, nela-chudova",308,20210008,NA,"pp#15310 FO 580/2021, cen:vv, koordinace-projektu-senior-chudova, nela-chudova"
"23.03.2021",-3849.01,"Okamžitá odchozí platba","","pp#15417 FO 671/2021, cen:vs, koalicni-roll-up, graf-print-sro",NA,24221,42021,"pp#15417 FO 671/2021, cen:vs, koalicni-roll-up, graf-print-sro"
"22.03.2021",-3000,"Karetní transakce","","Nákup: FACEBK *K4YXR27VJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 20.3.2021, částka  3000.00 CZK",NA,8267,NA,"Nákup: FACEBK *K4YXR27VJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 20.3.2021, částka  3000.00 CZK"
"18.03.2021",-1867,"Okamžitá odchozí platba","","pp#15361 FO 622/2021, ulk:p, vybava-na-streamovani, vratislav-filipek",NA,20210009,NA,"pp#15361 FO 622/2021, ulk:p, vybava-na-streamovani, vratislav-filipek"
"18.03.2021",-4779.5,"Bezhotovostní platba","","pp#15387 FO 643/2021, ulk:p, online-na-facebooku-2021-0301, vratislav-filipek",NA,6432021,NA,"pp#15387 FO 643/2021, ulk:p, online-na-facebooku-2021-0301, vratislav-filipek"
"18.03.2021",-35000,"Bezhotovostní platba","","pp#15373 FO 633/2021, msk:p, proplaceni-medialni-koordinator-202102, janaozanova",NA,202102,NA,"pp#15373 FO 633/2021, msk:p, proplaceni-medialni-koordinator-202102, janaozanova"
"18.03.2021",-3630,"Bezhotovostní platba","","pp#15364 FO 625/2021, msk:p, 2021-medialni-tym-msk-facebook-reklama-unor-brezen, jakub-dedek",NA,6252021,NA,"pp#15364 FO 625/2021, msk:p, 2021-medialni-tym-msk-facebook-reklama-unor-brezen, jakub-dedek"
"18.03.2021",-2121.86,"Bezhotovostní platba","","pp#15119 FO 396/2021, cen:vs, nabytek-office-depot-pro-volebni-stab, office-depot-sro",NA,9999903621,42021,"pp#15119 FO 396/2021, cen:vs, nabytek-office-depot-pro-volebni-stab, office-depot-sro"
"18.03.2021",-21201,"Bezhotovostní platba","","pp#15118 FO 395/2021, cen:vs, nabytek-ikea-pro-volebni-stab, ikea-ceska-republika-sro",NA,1170196103,42021,"pp#15118 FO 395/2021, cen:vs, nabytek-ikea-pro-volebni-stab, ikea-ceska-republika-sro"
"17.03.2021",-3000,"Karetní transakce","","Nákup: FACEBK *SWPLC3TVJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 16.3.2021, částka  3000.00 CZK",NA,8267,NA,"Nákup: FACEBK *SWPLC3TVJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 16.3.2021, částka  3000.00 CZK"
"16.03.2021",-20250,"Bezhotovostní platba","","pp#15390 FO 646/2021, khk:p, propagace-ks-122021, veronika-volejnikova",NA,202101,NA,"pp#15390 FO 646/2021, khk:p, propagace-ks-122021, veronika-volejnikova"
"16.03.2021",-2049.56,"Bezhotovostní platba","","pp#15382 FO 641/2021, pha:p, reklamy-na-socialnich-sitich-unor-2021-3, tomas-vovsik",NA,36768145,NA,"pp#15382 FO 641/2021, pha:p, reklamy-na-socialnich-sitich-unor-2021-3, tomas-vovsik"
"16.03.2021",-4840,"Bezhotovostní platba","","pp#15381 FO 640/2021, pha:p, reklamy-na-socialnich-sitich-unor-2021-2, tomas-vovsik",NA,37088098,NA,"pp#15381 FO 640/2021, pha:p, reklamy-na-socialnich-sitich-unor-2021-2, tomas-vovsik"
"16.03.2021",-4840,"Bezhotovostní platba","","pp#15380 FO 639/2021, pha:p, reklamy-na-socialnich-sitich-brezen-2021-1, tomas-vovsik",NA,39555112,NA,"pp#15380 FO 639/2021, pha:p, reklamy-na-socialnich-sitich-brezen-2021-1, tomas-vovsik"
"16.03.2021",-18750,"Bezhotovostní platba","","pp#15201 FO 476/2021, jhm:p, odmena-linda-hrubesova, linda-hrubesova",NA,20212,0,"pp#15201 FO 476/2021, jhm:p, odmena-linda-hrubesova, linda-hrubesova"
"16.03.2021",-31250,"Bezhotovostní platba","","pp#15200 FO 475/2021, jhm:p, odmena-magda-koutska, magda-koutska",NA,21030001,0,"pp#15200 FO 475/2021, jhm:p, odmena-magda-koutska, magda-koutska"
"16.03.2021",-89238,"Platba převodem uvnitř banky","","pp#15197 FO 470/2021, cen:vs, strategicke-poradenstvi-unor, tomas-mrkvicka",NA,20210015,42021,"pp#15197 FO 470/2021, cen:vs, strategicke-poradenstvi-unor, tomas-mrkvicka"
"16.03.2021",-1030,"Okamžitá odchozí platba","","pp#15372 FO 632/2021, khk:p, propagace-ks-v-krapici-foto, adela-spetlova",NA,4610025374,NA,"pp#15372 FO 632/2021, khk:p, propagace-ks-v-krapici-foto, adela-spetlova"
"16.03.2021",-514.27,"Karetní transakce","","Nákup: FACEBK *XYTMX2T4F2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 15.3.2021, částka  514.27 CZK",NA,8267,NA,"Nákup: FACEBK *XYTMX2T4F2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 15.3.2021, částka  514.27 CZK"
"16.03.2021",-2663.13,"Karetní transakce","","Nákup: SoundCloud,  Rosenthaler Str. 13, Berlin, 10119, DEU, dne 15.3.2021, částka  99.00 EUR",NA,8267,NA,"Nákup: SoundCloud,  Rosenthaler Str. 13, Berlin, 10119, DEU, dne 15.3.2021, částka  99.00 EUR"
"15.03.2021",-4806,"Bezhotovostní platba","","pp#15370 FO 631/2021, cen:kanc, dph-identifikovana-osoba-unor-2021, financni-urad-praha-2",NA,NA,NA,"pp#15370 FO 631/2021, cen:kanc, dph-identifikovana-osoba-unor-2021, financni-urad-praha-2"
"13.03.2021",-1081.31,"Karetní transakce","","Nákup: FACEBK *Q6HCA3TVJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 13.3.2021, částka  1081.31 CZK",NA,8267,NA,"Nákup: FACEBK *Q6HCA3TVJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 13.3.2021, částka  1081.31 CZK"
"13.03.2021",-3000,"Karetní transakce","","Nákup: FACEBK *M3DCB2KVJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 12.3.2021, částka  3000.00 CZK",NA,8267,NA,"Nákup: FACEBK *M3DCB2KVJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 12.3.2021, částka  3000.00 CZK"
"12.03.2021",-151976,"Bezhotovostní platba","","pp#15336 FO 606/2021, plk:p, outdoorbillboardy-volby-do-poslanecke-snemovny-2021, confidence-media-sro",NA,2120039,42021,"pp#15336 FO 606/2021, plk:p, outdoorbillboardy-volby-do-poslanecke-snemovny-2021, confidence-media-sro"
"12.03.2021",-2796,"Bezhotovostní platba","","pp#15338 FO 608/2021, cen:vs, kancelarske-vybaveni, alzacz-as",NA,10032021,42021,"pp#15338 FO 608/2021, cen:vs, kancelarske-vybaveni, alzacz-as"
"12.03.2021",-540,"Bezhotovostní platba","","pp#15330 FO 600/2021, pha:p, klice-od-kancelare, oskar-rejchrt",NA,6002021,42021,"pp#15330 FO 600/2021, pha:p, klice-od-kancelare, oskar-rejchrt"
"12.03.2021",-40000,"Platba převodem uvnitř banky","","pp#15321 FO 591/2021, vys:p, proplaceni-prikazni-smlouva-prmm-jiri-svoboda-202102, jirisvobodahb",308,20210004,NA,"pp#15321 FO 591/2021, vys:p, proplaceni-prikazni-smlouva-prmm-jiri-svoboda-202102, jirisvobodahb"
"12.03.2021",-1500,"Bezhotovostní platba","","pp#15353 FO 617/2021, cen:ft, administrace-a-medialni-prezentace-unor-2021, miroslav-tkac",NA,21026,333,"pp#15353 FO 617/2021, cen:ft, administrace-a-medialni-prezentace-unor-2021, miroslav-tkac"
"12.03.2021",-79000,"Bezhotovostní platba","","pp#15352 FO 616/2021, cen:ft, medialni-poradenstvi, mgr-jakub-masata",NA,1,333,"pp#15352 FO 616/2021, cen:ft, medialni-poradenstvi, mgr-jakub-masata"
"11.03.2021",80500,"Platba převodem uvnitř banky","STAROSTOVÉ A NEZÁVISLÍ","STAN - převod prostředků na volební účet",NA,NA,NA,"STAN - převod prostředků na volební účet"
"11.03.2021",-10000,"Karetní transakce","","Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 10.3.2021, částka  10000.00 CZK",NA,8267,NA,"Nákup: SEZNAM.CZ,  ul.Radlicka 3294/10, Praha 5 - Smi, 150 00, CZE, dne 10.3.2021, částka  10000.00 CZK"
"10.03.2021",-40000,"Okamžitá odchozí platba","","pp#15333 FO 603/2021, cen:vv, proplaceni-volebni-koordinator-202102, pavelstepanek",NA,2,NA,"pp#15333 FO 603/2021, cen:vv, proplaceni-volebni-koordinator-202102, pavelstepanek"
"09.03.2021",-32000,"Bezhotovostní platba","","pp#15281 FO 552/2021, pha:p, proplaceni-sprava-socialnich-medii-ks-praha-202102, tomasvovsik",NA,20210005,42021,"pp#15281 FO 552/2021, pha:p, proplaceni-sprava-socialnich-medii-ks-praha-202102, tomasvovsik"
"09.03.2021",-28708,"Bezhotovostní platba","","pp#15271 FO 543/2021, cen:psp_klub, proplaceni-poslanecky-klub-politicke-analyzy-a-vedeni-tymu-analytiku-202104, petrfojtik",NA,202103,NA,"pp#15271 FO 543/2021, cen:psp_klub, proplaceni-poslanecky-klub-politicke-analyzy-a-vedeni-tymu-analytiku-202104, petrfojtik"
"09.03.2021",-5000,"Okamžitá odchozí platba","","pp#15160 FO 436/2021, cen:mo, proplaceni-sprava-twitteroveho-uctu-202102, ondrejtuma",NA,20022021,NA,"pp#15160 FO 436/2021, cen:mo, proplaceni-sprava-twitteroveho-uctu-202102, ondrejtuma"
"08.03.2021",-3000,"Karetní transakce","","Nákup: FACEBK *6GFKB2XUJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 7.3.2021, částka  3000.00 CZK",NA,8267,NA,"Nákup: FACEBK *6GFKB2XUJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 7.3.2021, částka  3000.00 CZK"
"05.03.2021",-43500,"Bezhotovostní platba","","pp#15274 FO 546/2021, cen:mo, proplaceni-sefredaktor-piratskych-listu-a-pr-spojka-pro-pardubicky-a-liberecky-kraj-202102, michalchalupa",NA,202102,NA,"pp#15274 FO 546/2021, cen:mo, proplaceni-sefredaktor-piratskych-listu-a-pr-spojka-pro-pardubicky-a-liberecky-kraj-202102, michalchalupa"
"05.03.2021",-5950,"Bezhotovostní platba","","pp#15263 FO 535/2021, cen:mo, ppc, dean-brabec",NA,20210009,NA,"pp#15263 FO 535/2021, cen:mo, ppc, dean-brabec"
"05.03.2021",-43500,"Bezhotovostní platba","","pp#15249 FO 523/2021, cen:mo, proplaceni-analyticka-psavkyne-202102, veronikasmidova",NA,20200012,NA,"pp#15249 FO 523/2021, cen:mo, proplaceni-analyticka-psavkyne-202102, veronikasmidova"
"05.03.2021",-40000,"Bezhotovostní platba","","pp#15207 FO 482/2021, cen:mo, proplaceni-vedouci-odpovidacu-202103, michalzachar",NA,60032021,NA,"pp#15207 FO 482/2021, cen:mo, proplaceni-vedouci-odpovidacu-202103, michalzachar"
"05.03.2021",-12100,"Bezhotovostní platba","","pp#15277 FO 548/2021, cen:vs, zaloha-sluzby-k-najemnemu-volebni-stab-brezen-2021, balliswyl-ii-as",NA,210800036,42021,"pp#15277 FO 548/2021, cen:vs, zaloha-sluzby-k-najemnemu-volebni-stab-brezen-2021, balliswyl-ii-as"
"05.03.2021",-27500,"Bezhotovostní platba","","pp#15275 FO 547/2021, cen:vs, najemne-volebni-stab-brezen-2021, balliswyl-ii-as",NA,210100053,42021,"pp#15275 FO 547/2021, cen:vs, najemne-volebni-stab-brezen-2021, balliswyl-ii-as"
"05.03.2021",-18120.35,"Platba převodem uvnitř banky","","",NA,4606856566,9000010004,"FO 540/2021 Nábytek Office Depot pro volební štáb, židle"
"05.03.2021",-20000,"Bezhotovostní platba","","pp#15261 FO 533/2021, cen:ft, medialni-poradenstvi-za-mesic-unor-2021, tomas-pergl",NA,202103,333,"pp#15261 FO 533/2021, cen:ft, medialni-poradenstvi-za-mesic-unor-2021, tomas-pergl"
"05.03.2021",-35338,"Bezhotovostní platba","","pp#15260 FO 532/2021, cen:ft, prace-volebniho-koordinatora-a-cestovni-naklady, jakub-sich",NA,22021,333,"pp#15260 FO 532/2021, cen:ft, prace-volebniho-koordinatora-a-cestovni-naklady, jakub-sich"
"05.03.2021",-20000,"Platba převodem uvnitř banky","","pp#15259 FO 531/2021, cen:ft, pr-hejtmana-olomouckeho-kraje, lukas-bloksa",NA,20210003,333,"pp#15259 FO 531/2021, cen:ft, pr-hejtmana-olomouckeho-kraje, lukas-bloksa"
"05.03.2021",-7000,"Platba převodem uvnitř banky","","pp#15258 FO 530/2021, cen:ft, pr-sluzby-pro-hejtmana-p-kulhanka-za-mesic-unor, petr-slezak",NA,20210010,333,"pp#15258 FO 530/2021, cen:ft, pr-sluzby-pro-hejtmana-p-kulhanka-za-mesic-unor, petr-slezak"
"05.03.2021",-6000,"Bezhotovostní platba","","pp#15257 FO 529/2021, cen:ft, sprava-fb-stan-praha-copywriting, simon-ornest",NA,9,333,"pp#15257 FO 529/2021, cen:ft, sprava-fb-stan-praha-copywriting, simon-ornest"
"05.03.2021",-2000,"Bezhotovostní platba","","pp#15256 FO 528/2021, cen:ft, sprava-fb-profilu-t-hrebika-unor-2021, tomas-nakladal",NA,2021003,333,"pp#15256 FO 528/2021, cen:ft, sprava-fb-profilu-t-hrebika-unor-2021, tomas-nakladal"
"05.03.2021",-35000,"Bezhotovostní platba","","pp#15255 FO 527/2021, cen:ft, graficke-prace-mesic-unor, petra-susserova",NA,20210011,333,"pp#15255 FO 527/2021, cen:ft, graficke-prace-mesic-unor, petra-susserova"
"05.03.2021",-45421,"Bezhotovostní platba","","pp#15254 FO 526/2021, cen:ft, sluzby-administrativni-cinnosti-unor-2021, filip-reinohl",NA,20210006,333,"pp#15254 FO 526/2021, cen:ft, sluzby-administrativni-cinnosti-unor-2021, filip-reinohl"
"05.03.2021",-30000,"Bezhotovostní platba","","pp#15253 FO 525/2021, cen:ft, medialni-a-politicke-poradenstvi-analyticke-sluzby, jan-nemec",NA,202104,333,"pp#15253 FO 525/2021, cen:ft, medialni-a-politicke-poradenstvi-analyticke-sluzby, jan-nemec"
"05.03.2021",-968,"Karetní transakce","","Nákup: FACEBK *Q3WEHZ2SB2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 4.3.2021, částka  968.00 CZK",NA,8267,NA,"Nákup: FACEBK *Q3WEHZ2SB2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 4.3.2021, částka  968.00 CZK"
"05.03.2021",-2500,"Karetní transakce","","Nákup: FACEBK *E9BBB33VJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 4.3.2021, částka  2500.00 CZK",NA,8267,NA,"Nákup: FACEBK *E9BBB33VJ2,  Havover Reach, 5-7 Hanover Qua, fb.me/ads, DUBLIN 2, IRL, dne 4.3.2021, částka  2500.00 CZK"
"04.03.2021",-75000,"Bezhotovostní platba","","pp#15220 FO 495/2021, cen:vs, proplaceni-centralni-volebni-manazer-pavel-gruber-202102, pavelgruber",NA,1,42021,"pp#15220 FO 495/2021, cen:vs, proplaceni-centralni-volebni-manazer-pavel-gruber-202102, pavelgruber"
